caseid,state_name,X_trump,X_clinton,selfvoted_2016,likely_voter,validated_voter,CC16_364_names
302528769,Oregon,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528770,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528776,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528777,Rhode Island,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528780,Tennessee,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528786,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528789,Iowa,0.0,1.0,1.0,0.0,0,undecided
302528794,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528800,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528804,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528809,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
302528812,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528820,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528823,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528828,Alabama,1.0,0.0,1.0,1.0,0,"yes, definitely"
302528846,Illinois,,,,1.0,1,"yes, definitely"
302528849,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
302528865,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
302528875,Minnesota,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528877,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528885,Illinois,0.0,1.0,1.0,1.0,0,"yes, definitely"
302528890,Connecticut,1.0,0.0,1.0,1.0,0,"yes, definitely"
302528896,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528897,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528906,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528908,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528914,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528921,Idaho,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528926,Montana,1.0,0.0,1.0,1.0,1,"yes, definitely"
302528933,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302528967,Washington,0.0,0.0,1.0,1.0,1,"yes, definitely"
302528972,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
302528980,Illinois,0.0,0.0,1.0,0.0,0,no
302528982,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
302528989,South Dakota,0.0,1.0,1.0,1.0,1,probably
302528998,South Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529008,South Carolina,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529009,Kentucky,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529014,New Hampshire,,,,1.0,0,"yes, definitely"
302529015,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529017,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529023,Massachusetts,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529040,Indiana,1.0,0.0,1.0,1.0,0,i already voted (early or absentee)
302529047,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529073,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529078,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529085,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529089,Ohio,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529090,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529094,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529096,Florida,,,,1.0,0,probably
302529104,Kansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529106,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529123,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529127,Maine,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529132,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529134,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529138,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529157,Mississippi,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529181,Arizona,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529182,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529188,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529217,Massachusetts,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529222,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529228,West Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529232,Connecticut,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529234,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529240,Washington,0.0,0.0,1.0,1.0,0,"yes, definitely"
302529253,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529265,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529277,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529289,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529295,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529301,Mississippi,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529311,Maryland,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529336,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529347,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529358,Texas,,,,1.0,0,"yes, definitely"
302529379,Delaware,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529398,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529415,Maryland,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529422,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529430,Georgia,0.0,0.0,1.0,1.0,0,"yes, definitely"
302529433,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529443,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529451,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529455,Kansas,0.0,0.0,1.0,1.0,1,"yes, definitely"
302529458,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529459,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529471,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529477,Idaho,0.0,0.0,1.0,1.0,0,"yes, definitely"
302529489,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529494,Indiana,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529500,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529502,South Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529507,Nebraska,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529529,Connecticut,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529541,Arizona,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529544,Texas,0.0,0.0,1.0,1.0,1,"yes, definitely"
302529567,Kentucky,,,,1.0,1,probably
302529572,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529588,Nebraska,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529590,Virginia,0.0,1.0,1.0,0.0,1,undecided
302529598,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529604,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529608,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529609,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529624,Florida,,,,1.0,0,"yes, definitely"
302529626,Maine,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529630,New York,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529631,Tennessee,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529652,Kansas,0.0,0.0,1.0,1.0,0,"yes, definitely"
302529680,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529698,Florida,,,,1.0,0,"yes, definitely"
302529707,Washington,1.0,0.0,1.0,1.0,0,"yes, definitely"
302529720,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529723,Michigan,0.0,0.0,1.0,1.0,1,"yes, definitely"
302529724,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529729,Georgia,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529752,Texas,,,,1.0,0,probably
302529769,Nevada,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529778,Massachusetts,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529784,Massachusetts,0.0,1.0,1.0,1.0,0,"yes, definitely"
302529785,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529815,Pennsylvania,0.0,0.0,1.0,1.0,1,"yes, definitely"
302529818,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529820,Idaho,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529826,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529838,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529839,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529848,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
302529849,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529858,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
302529862,Ohio,0.0,1.0,1.0,1.0,0,"yes, definitely"
302530543,Arkansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
302530753,West Virginia,,,,1.0,1,"yes, definitely"
302530768,Nevada,0.0,1.0,1.0,1.0,1,"yes, definitely"
302530778,North Carolina,,,,0.0,0,no
302530818,Utah,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531010,Wisconsin,0.0,0.0,1.0,1.0,1,"yes, definitely"
302531172,Texas,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531173,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531176,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531181,Delaware,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531204,Tennessee,,,,0.0,0,no
302531207,Idaho,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531218,New York,1.0,0.0,1.0,1.0,1,probably
302531226,Michigan,,,,0.0,0,no
302531252,Maryland,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531279,Pennsylvania,1.0,0.0,1.0,1.0,1,probably
302531285,Pennsylvania,,,,0.0,0,no
302531302,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531308,Connecticut,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531314,Pennsylvania,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
302531316,Maine,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531342,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531343,Tennessee,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531350,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531355,Kentucky,,,,0.0,0,no
302531358,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531360,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531364,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531369,Florida,,,,1.0,0,"yes, definitely"
302531372,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531378,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531407,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531412,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531418,Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531420,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531421,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531423,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531425,Texas,,,,0.0,0,no
302531438,Mississippi,0.0,0.0,1.0,1.0,0,probably
302531442,Kentucky,,,,0.0,0,undecided
302531461,Pennsylvania,,,,0.0,0,no
302531464,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531470,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531478,Louisiana,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531486,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531490,Florida,0.0,1.0,1.0,1.0,0,i already voted (early or absentee)
302531492,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531508,Florida,0.0,0.0,1.0,1.0,1,"yes, definitely"
302531516,Kansas,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531520,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531528,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531530,Tennessee,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531533,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531536,Maryland,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531539,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531540,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531563,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531572,Massachusetts,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531583,Michigan,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531585,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531590,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531591,Washington,,,,0.0,0,undecided
302531601,Ohio,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531603,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531604,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531610,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531611,West Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
302531613,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531614,Kansas,1.0,0.0,1.0,1.0,0,probably
302531620,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531626,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531629,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531631,California,,,,0.0,0,undecided
302531635,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531646,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531658,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531664,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531671,New Mexico,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531714,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531717,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531724,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531736,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531745,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531746,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531751,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531755,Nevada,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531764,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531767,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531773,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531783,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531791,Tennessee,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531797,Arizona,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531798,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531802,California,,,,1.0,0,"yes, definitely"
302531856,Maine,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531859,Pennsylvania,0.0,1.0,1.0,1.0,0,"yes, definitely"
302531862,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531881,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531887,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
302531888,California,0.0,1.0,1.0,1.0,0,probably
302531889,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531907,Tennessee,0.0,0.0,1.0,1.0,0,probably
302531912,Minnesota,0.0,0.0,1.0,1.0,1,"yes, definitely"
302531914,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531925,North Carolina,0.0,1.0,1.0,1.0,1,"yes, definitely"
302531929,Texas,,,,0.0,0,no
302531931,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532023,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532024,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532037,New York,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532042,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532044,Florida,,,,1.0,1,"yes, definitely"
302532045,Arizona,,,,1.0,0,probably
302532047,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532049,Texas,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532058,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532074,Iowa,,,,1.0,1,"yes, definitely"
302532075,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532077,Connecticut,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532079,West Virginia,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532085,North Carolina,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532093,Utah,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532112,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532113,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532117,Iowa,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532118,Iowa,,,0.0,1.0,1,"yes, definitely"
302532119,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532125,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532136,Illinois,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532141,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532152,Ohio,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532164,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532168,Indiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532169,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532182,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532183,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532187,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532190,Virginia,1.0,0.0,1.0,1.0,0,i already voted (early or absentee)
302532193,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532199,District Of Columbia,,,,0.0,0,no
302532200,Idaho,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532202,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532203,Washington,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532206,Texas,,,,0.0,0,undecided
302532208,South Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532210,Florida,,,,0.0,0,undecided
302532212,Georgia,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532213,Maryland,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532219,New Hampshire,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532220,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532223,Iowa,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532230,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532231,Oklahoma,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532233,Oregon,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532284,Utah,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532300,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532311,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532321,Florida,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532325,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532328,California,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532348,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532350,North Carolina,,,,1.0,0,"yes, definitely"
302532360,New Jersey,0.0,1.0,1.0,1.0,0,probably
302532364,Minnesota,,,,0.0,0,no
302532371,Washington,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532380,Louisiana,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532390,Tennessee,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532396,Illinois,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532397,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532401,Oregon,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532406,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532407,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532410,Alabama,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532412,Texas,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532424,Arizona,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532454,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532466,Ohio,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532471,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532474,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532476,Michigan,1.0,0.0,1.0,1.0,1,i already voted (early or absentee)
302532479,Wyoming,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532482,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532487,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532501,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532504,Iowa,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532529,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532539,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532543,Washington,,,,1.0,0,"yes, definitely"
302532559,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532565,Nevada,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532589,New York,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532590,Alabama,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532604,California,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532614,New Jersey,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532623,Maine,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532629,Virginia,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532657,Connecticut,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532676,Florida,0.0,0.0,1.0,1.0,1,"yes, definitely"
302532705,Delaware,0.0,1.0,1.0,1.0,1,i already voted (early or absentee)
302532709,Pennsylvania,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532750,New Hampshire,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532770,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532771,Florida,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532773,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532779,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532804,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532818,California,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532836,Virginia,,,,0.0,0,undecided
302532862,Pennsylvania,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532902,Pennsylvania,,,,1.0,1,"yes, definitely"
302532916,Texas,1.0,0.0,1.0,,1,
302532931,Pennsylvania,,,,0.0,0,no
302532938,Utah,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532948,California,1.0,0.0,1.0,1.0,0,"yes, definitely"
302532964,Indiana,0.0,1.0,1.0,1.0,1,"yes, definitely"
302532967,Missouri,1.0,0.0,1.0,1.0,1,"yes, definitely"
302532988,North Carolina,0.0,1.0,1.0,1.0,0,"yes, definitely"
302532998,California,0.0,1.0,1.0,1.0,1,"yes, definitely"
302533014,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302533020,Alabama,1.0,0.0,1.0,1.0,0,"yes, definitely"
302533027,Texas,0.0,1.0,1.0,1.0,1,"yes, definitely"
302533031,New York,,,,1.0,1,"yes, definitely"
302533046,Mississippi,1.0,0.0,1.0,1.0,1,"yes, definitely"
302533052,Minnesota,0.0,1.0,1.0,1.0,1,"yes, definitely"
302533058,Michigan,0.0,1.0,1.0,1.0,1,"yes, definitely"
302533067,Illinois,,,,1.0,1,"yes, definitely"
302533086,Minnesota,0.0,1.0,1.0,1.0,1,"yes, definitely"
302533089,Florida,,,,1.0,1,"yes, definitely"
302533093,Iowa,1.0,0.0,1.0,1.0,1,"yes, definitely"
302533094,New Jersey,,,,0.0,0,undecided
302533099,Texas,0.0,0.0,1.0,1.0,1,"yes, definitely"
302533101,Minnesota,,,,1.0,1,"yes, definitely"
302533118,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302533121,Pennsylvania,1.0,0.0,1.0,1.0,1,"yes, definitely"
302533128,Alaska,,,,1.0,1,"yes, definitely"
302533144,Georgia,,,,0.0,0,no
302533148,Colorado,1.0,0.0,1.0,1.0,0,"yes, definitely"
302533171,Georgia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302533190,North Dakota,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534077,South Carolina,,,,1.0,0,"yes, definitely"
302534288,New Hampshire,1.0,0.0,1.0,1.0,1,probably
302534348,New York,1.0,0.0,1.0,1.0,0,"yes, definitely"
302534424,Colorado,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534431,Virginia,0.0,1.0,1.0,1.0,0,"yes, definitely"
302534449,Illinois,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534455,Tennessee,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534501,New York,0.0,0.0,1.0,1.0,1,"yes, definitely"
302534505,Oregon,,,,0.0,0,undecided
302534540,Michigan,0.0,1.0,1.0,1.0,0,"yes, definitely"
302534542,Wisconsin,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534563,Alabama,0.0,1.0,1.0,1.0,0,"yes, definitely"
302534568,Florida,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534570,New Jersey,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534575,Illinois,0.0,0.0,1.0,1.0,0,"yes, definitely"
302534580,Minnesota,0.0,1.0,1.0,1.0,0,"yes, definitely"
302534587,Connecticut,1.0,0.0,1.0,1.0,0,"yes, definitely"
302534588,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534602,Wisconsin,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534605,Montana,0.0,0.0,1.0,1.0,1,"yes, definitely"
302534618,Nevada,1.0,0.0,1.0,1.0,0,"yes, definitely"
302534620,Virginia,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534627,Florida,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534637,Louisiana,0.0,1.0,1.0,1.0,0,"yes, definitely"
302534638,Missouri,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534643,Nebraska,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534647,New York,0.0,1.0,1.0,1.0,1,"yes, definitely"
302534653,North Carolina,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534659,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534663,Arizona,1.0,0.0,1.0,1.0,1,"yes, definitely"
302534667,Washington,0.0,1.0,1.0,1.0,1,"yes, definitely"
